incident_id,text,disaster_type,latitude,longitude,people_affected,injured,severity
INC01850,Emergency reported near Village E. earthquake damage reported. people need evacuation. 28 people are affected.,earthquake,26.121866256144685,91.69955455859845,28,0,high
INC01851,Emergency reported near Village F. walls have collapsed. minor structural damage. 8 people are affected.,earthquake,26.19213034393143,91.73290523349098,8,0,moderate
INC01852,Emergency reported near Village J. heavy rainfall has damaged roads. road access is blocked. 5 people are affected.,cloudburst,26.108167358161854,91.7183261585924,5,0,high
INC01853,Emergency reported near Village F. hill slope has collapsed. multiple houses damaged. 34 people are affected.,landslide,26.18971924988219,91.73061522533638,34,0,high
INC01854,Emergency reported near Village D. strong earthquake has damaged buildings. water level slightly rising. 5 people are affected.,earthquake,26.168950865972466,91.78270440535773,5,0,moderate
INC01855,Emergency reported near Village F. village affected by extreme rainfall. several families affected. 25 people are affected.,cloudburst,26.190848133723037,91.73007889409648,25,0,high
INC01856,Emergency reported near Village I. houses have developed major cracks. house is damaged. 11 people are affected.,earthquake,26.177128180952263,91.74736836836715,11,0,high
INC01857,Emergency reported near Village F. flash flooding reported. small amount of debris reported. 1 people are affected.,cloudburst,26.190562018500565,91.72573480874769,1,0,moderate
INC01858,Emergency reported near Village D. houses are affected by sudden rainfall. house is damaged. 8 people are affected.,cloudburst,26.17202527481929,91.77968369231125,8,0,high
INC01859,Emergency reported near Village E. flash flood caused by cloudburst. house is damaged. 23 people are affected. One person is seriously injured.,cloudburst,26.12648618593919,91.70461583250123,23,1,high
INC01860,Emergency reported near Village F. flash flood caused by cloudburst. waterlogging reported. 14 people are affected.,cloudburst,26.189637101861507,91.72978732599495,14,0,moderate
INC01861,Emergency reported near Village J. hill slope has collapsed. house is damaged. 40 people are affected. Multiple injured people require medical assistance.,landslide,26.111991163028005,91.72340634521983,40,1,high
INC01862,Emergency reported near Village J. houses have developed major cracks. multiple houses damaged. 40 people are affected.,earthquake,26.10672394188513,91.71642724906928,40,0,high
INC01863,Emergency reported near Village B. multiple houses have been damaged. water level slightly rising. 14 people are affected.,earthquake,26.153755930388893,91.75116547516635,14,0,moderate
INC01864,Emergency reported near Village D. houses are affected by sudden rainfall. multiple people require urgent rescue. 49 people are affected. An injured person needs medical help.,cloudburst,26.17099374718102,91.78213954290997,49,1,critical
INC01865,Emergency reported near Village E. village is surrounded by flood water. house is damaged. 13 people are affected. Ambulance support is urgently required.,flood,26.11760060494327,91.69536771227406,13,1,high
INC01866,Emergency reported near Village H. road is completely flooded. water level slightly rising. 15 people are affected.,flood,26.161716028390604,91.69834360745408,15,0,moderate
INC01867,Emergency reported near Village J. people are trapped by flood water. rescue assistance required. 37 people are affected. Multiple injured people require medical assistance.,flood,26.105963024271222,91.72029012749192,37,1,high
INC01868,Emergency reported near Village B. houses are underwater. small area affected. 9 people are affected.,flood,26.15658635137644,91.74975588573575,9,0,moderate
INC01869,Emergency reported near Village C. people need evacuation due to flooding. local damage reported. 10 people are affected.,flood,26.129084303227636,91.7196812755357,10,0,moderate
INC01870,Emergency reported near Village D. flash flooding reported. minor structural damage. 14 people are affected.,cloudburst,26.1692588344752,91.77730390577612,14,0,moderate
INC01871,Emergency reported near Village H. landslide has blocked the road. water level slightly rising. 11 people are affected.,landslide,26.15857063864602,91.70104255981003,11,0,moderate
INC01872,Emergency reported near Village C. walls have collapsed. road access is blocked. 34 people are affected.,earthquake,26.130643357082754,91.72033611961193,34,0,high
INC01873,Emergency reported near Village J. houses are affected by sudden rainfall. road is blocked. 6 people are affected.,cloudburst,26.10800970303629,91.71963699367572,6,0,high
INC01874,Emergency reported near Village G. hill slope has collapsed. many people need immediate evacuation. 94 people are affected. Multiple injured people require medical assistance.,landslide,26.095645869907116,91.76035695332777,94,1,critical
INC01875,Emergency reported near Village J. landslide has blocked the road. children are trapped. 46 people are affected. One person is seriously injured.,landslide,26.112857715415625,91.71705173573592,46,1,critical
INC01876,Emergency reported near Village I. bridge is submerged. rescue assistance required. 13 people are affected.,flood,26.178828144653366,91.75065821355741,13,0,high
INC01877,Emergency reported near Village F. rocks and debris are covering the road. minor structural damage. 4 people are affected.,landslide,26.192505685268856,91.7291035507674,4,0,moderate
INC01878,Emergency reported near Village G. large amount of debris is blocking the road. trees fallen on road. 15 people are affected.,landslide,26.09861549934147,91.75606215371518,15,0,moderate
INC01879,Emergency reported near Village A. flash flooding reported. people are trapped under debris. 35 people are affected.,cloudburst,26.144706876258617,91.74028415208028,35,0,critical
INC01880,Emergency reported near Village D. roads are flooded after intense rainfall. road access is blocked. 33 people are affected.,cloudburst,26.17055471692393,91.77995544204164,33,0,high
INC01881,Emergency reported near Village G. river has overflowed. people need evacuation. 10 people are affected.,flood,26.100644164621535,91.7599778159921,10,0,high
INC01882,Emergency reported near Village D. heavy rainfall has damaged roads. many people need immediate evacuation. 97 people are affected. An injured person needs medical help.,cloudburst,26.16837397125548,91.78164655983136,97,1,critical
INC01883,Emergency reported near Village D. people are trapped under debris. minor structural damage. 8 people are affected.,earthquake,26.170451523046225,91.78003522650387,8,0,moderate
INC01884,Emergency reported near Village B. village is surrounded by flood water. small amount of debris reported. 1 people are affected.,flood,26.153049267945445,91.75260701586387,1,0,moderate
INC01885,Emergency reported near Village G. people are trapped by flood water. water level slightly rising. 6 people are affected.,flood,26.101329405490667,91.75889415832528,6,0,moderate
INC01886,Emergency reported near Village B. multiple houses have been damaged. house is damaged. 19 people are affected. One person is seriously injured.,earthquake,26.157003649707367,91.74900485832323,19,1,high
INC01887,Emergency reported near Village E. several buildings are damaged. waterlogging reported. 1 people are affected.,earthquake,26.11843599301498,91.69848059376504,1,0,moderate
INC01888,Emergency reported near Village C. road completely blocked by landslide. people need evacuation. 38 people are affected.,landslide,26.126457862893822,91.72094308476083,38,0,high
INC01889,Emergency reported near Village A. rocks and debris are covering the road. many people need immediate evacuation. 57 people are affected. Ambulance support is urgently required.,landslide,26.140837710243325,91.73374311233746,57,1,critical
INC01890,Emergency reported near Village C. rocks and debris are covering the road. many people need immediate evacuation. 43 people are affected.,landslide,26.12584882398184,91.71982786061442,43,0,critical
INC01891,Emergency reported near Village A. structural damage reported after earthquake. rescue assistance required. 30 people are affected.,earthquake,26.144199359079458,91.73554660757362,30,0,high
INC01892,Emergency reported near Village F. road is completely flooded. people are trapped. 62 people are affected. An injured person needs medical help.,flood,26.18791484461066,91.72765553249313,62,1,critical
INC01893,Emergency reported near Village G. flash flood caused by cloudburst. serious injuries reported. 96 people are affected. One person is seriously injured.,cloudburst,26.100928739727095,91.75889889613659,96,1,critical
INC01894,Emergency reported near Village A. landslide has blocked the road. road access is blocked. 10 people are affected.,landslide,26.145132716643072,91.73442950262775,10,0,high
INC01895,Emergency reported near Village H. village affected by extreme rainfall. several people need help. 39 people are affected.,cloudburst,26.16036212548554,91.70260655607464,39,0,high
INC01896,Emergency reported near Village A. drainage system has overflowed. people need evacuation. 21 people are affected.,cloudburst,26.145672331600785,91.73537517236356,21,0,high
INC01897,Emergency reported near Village F. people need evacuation due to flooding. local damage reported. 8 people are affected.,flood,26.190514397940714,91.72951866965094,8,0,moderate
INC01898,Emergency reported near Village D. landslide has blocked the road. people trapped inside house. 38 people are affected.,landslide,26.17001576036939,91.7793487778957,38,0,critical
INC01899,Emergency reported near Village G. river has overflowed. several families affected. 20 people are affected.,flood,26.09967132958823,91.76042418670616,20,0,high
INC01900,Emergency reported near Village E. houses are affected by sudden rainfall. multiple houses damaged. 38 people are affected.,cloudburst,26.118013282600838,91.69796824234602,38,0,high
INC01901,Emergency reported near Village G. hill slope has collapsed. road access is blocked. 7 people are affected.,landslide,26.09722291489234,91.756799457791,7,0,high
INC01902,Emergency reported near Village C. bridge is submerged. building collapsed. 50 people are affected. One person is seriously injured.,flood,26.12756543461556,91.7203189250136,50,1,critical
INC01903,Emergency reported near Village J. several buildings are damaged. road access is blocked. 17 people are affected. Ambulance support is urgently required.,earthquake,26.108214424969017,91.72102722892846,17,1,high
INC01904,Emergency reported near Village J. houses are affected by sudden rainfall. multiple houses damaged. 12 people are affected.,cloudburst,26.110069427497503,91.71606299157312,12,0,high
INC01905,Emergency reported near Village C. houses are affected by sudden rainfall. several people need help. 40 people are affected.,cloudburst,26.131309951168443,91.72162159729118,40,0,high
INC01906,Emergency reported near Village I. building has collapsed. road is blocked. 32 people are affected.,earthquake,26.17801227465033,91.75084038308579,32,0,high
INC01907,Emergency reported near Village D. river has overflowed. minor structural damage. 2 people are affected.,flood,26.168287003525183,91.7801953407535,2,0,moderate
INC01908,Emergency reported near Village F. heavy rainfall has damaged roads. house is damaged. 40 people are affected.,cloudburst,26.18747100318609,91.72641378709494,40,0,high
INC01909,Emergency reported near Village I. soil has collapsed onto houses. people trapped inside house. 22 people are affected. An injured person needs medical help.,landslide,26.179234365620776,91.74975254210744,22,1,critical
INC01910,Emergency reported near Village J. houses are underwater. water level slightly rising. 13 people are affected.,flood,26.10920464061277,91.71763193888356,13,0,moderate
INC01911,Emergency reported near Village D. landslide has blocked the road. waterlogging reported. 6 people are affected.,landslide,26.16920020187574,91.78053858950516,6,0,moderate
INC01912,Emergency reported near Village C. mudslide has damaged several houses. road access is blocked. 14 people are affected.,landslide,26.129910213939755,91.7203650020612,14,0,high
INC01913,Emergency reported near Village A. drainage system has overflowed. small amount of debris reported. 5 people are affected.,cloudburst,26.14315976959909,91.73854343582943,5,0,moderate
INC01914,Emergency reported near Village G. water level is rising rapidly. waterlogging reported. 6 people are affected.,cloudburst,26.09764765332689,91.76097512059418,6,0,moderate
INC01915,Emergency reported near Village A. strong earthquake has damaged buildings. immediate rescue required. 46 people are affected.,earthquake,26.14686378218592,91.73716181618549,46,0,critical
INC01916,Emergency reported near Village G. flash flood caused by cloudburst. people trapped inside house. 40 people are affected. Ambulance support is urgently required.,cloudburst,26.09959495154587,91.75894340590668,40,1,critical
INC01917,Emergency reported near Village G. mudslide has damaged several houses. house is damaged. 27 people are affected.,landslide,26.102072175302094,91.75715405014948,27,0,high
INC01918,Emergency reported near Village C. flood water is rising rapidly. waterlogging reported. 12 people are affected.,flood,26.12805975147924,91.71920488446902,12,0,moderate
INC01919,Emergency reported near Village H. people are trapped under debris. people are trapped. 61 people are affected.,earthquake,26.162475307515024,91.70075953527208,61,0,critical
INC01920,Emergency reported near Village E. sudden heavy rainfall reported. several people need help. 19 people are affected.,cloudburst,26.11806390848298,91.69937938458924,19,0,high
INC01921,Emergency reported near Village I. houses are affected by sudden rainfall. small area affected. 3 people are affected.,cloudburst,26.178771353711806,91.74858042201554,3,0,moderate
INC01922,Emergency reported near Village E. water has entered several houses. minor structural damage. 7 people are affected.,flood,26.121957779117114,91.69725651374148,7,0,moderate
INC01923,Emergency reported near Village H. soil has collapsed onto houses. multiple houses damaged. 36 people are affected.,landslide,26.16321756171147,91.70165645938037,36,0,high
INC01924,Emergency reported near Village B. walls have collapsed. multiple people require urgent rescue. 50 people are affected. One person is seriously injured.,earthquake,26.157181723341207,91.74907412097595,50,1,critical
INC01925,Emergency reported near Village B. people are trapped inside a collapsed building. minor structural damage. 14 people are affected.,earthquake,26.15470011856184,91.74713369637095,14,0,moderate
INC01926,Emergency reported near Village I. building has collapsed. house is damaged. 27 people are affected.,earthquake,26.178950675185867,91.75098730969529,27,0,high
INC01927,Emergency reported near Village H. water level is rising rapidly. immediate rescue required. 48 people are affected. One person is seriously injured.,cloudburst,26.162592126123563,91.6977856863664,48,1,critical
INC01928,Emergency reported near Village H. village affected by extreme rainfall. road access is blocked. 38 people are affected.,cloudburst,26.15926898812603,91.69969740155953,38,0,high
INC01929,Emergency reported near Village B. bridge is submerged. house is damaged. 11 people are affected.,flood,26.152208421595617,91.75118269848352,11,0,high
INC01930,Emergency reported near Village J. cloudburst has caused severe flooding. small amount of debris reported. 14 people are affected.,cloudburst,26.108552019336514,91.71960921929764,14,0,moderate
INC01931,Emergency reported near Village F. heavy rainfall has damaged roads. road is blocked. 34 people are affected. One person is seriously injured.,cloudburst,26.189096101256176,91.72842132298857,34,1,high
INC01932,Emergency reported near Village D. village is surrounded by flood water. house is damaged. 26 people are affected.,flood,26.16998591002904,91.77956878084287,26,0,high
INC01933,Emergency reported near Village A. earthquake damage reported. water level slightly rising. 6 people are affected.,earthquake,26.143756284235444,91.73474307675663,6,0,moderate
INC01934,Emergency reported near Village D. river has overflowed. several people need help. 25 people are affected.,flood,26.170639049341567,91.78330723453699,25,0,high
INC01935,Emergency reported near Village D. multiple houses have been damaged. rescue assistance required. 30 people are affected.,earthquake,26.17027977446568,91.78199223642983,30,0,high
INC01936,Emergency reported near Village B. landslide has blocked the road. multiple houses damaged. 25 people are affected.,landslide,26.152219556149696,91.7503155228786,25,0,high
INC01937,Emergency reported near Village G. water level is rising rapidly. road access is blocked. 16 people are affected.,cloudburst,26.09780526336206,91.75704615014494,16,0,high
INC01938,Emergency reported near Village H. houses are affected by sudden rainfall. people need evacuation. 28 people are affected.,cloudburst,26.158521257185082,91.70238379866883,28,0,high
INC01939,Emergency reported near Village A. people are trapped under debris. serious injuries reported. 84 people are affected. An injured person needs medical help.,earthquake,26.14640003165734,91.7366860094441,84,1,critical
INC01940,Emergency reported near Village G. people need evacuation due to flooding. house is damaged. 17 people are affected.,flood,26.09693459888022,91.75960743869723,17,0,high
INC01941,Emergency reported near Village G. soil has collapsed onto houses. water level slightly rising. 12 people are affected.,landslide,26.100603400017803,91.76035107245916,12,0,moderate
INC01942,Emergency reported near Village F. houses are affected by sudden rainfall. multiple houses damaged. 11 people are affected.,cloudburst,26.18631241283304,91.72821936430397,11,0,high
INC01943,Emergency reported near Village D. road is completely flooded. people need evacuation. 20 people are affected.,flood,26.169871844471704,91.78107258181903,20,0,high
INC01944,Emergency reported near Village H. hill slope has collapsed. people trapped inside house. 51 people are affected. An injured person needs medical help.,landslide,26.155607744357802,91.69967575204905,51,1,critical
INC01945,Emergency reported near Village A. houses are underwater. several people need help. 35 people are affected. An injured person needs medical help.,flood,26.144786097539757,91.73789922397702,35,1,high
INC01946,Emergency reported near Village G. water level is rising rapidly. immediate rescue required. 100 people are affected. Multiple injured people require medical assistance.,cloudburst,26.101385715168476,91.76116514263762,100,1,critical
INC01947,Emergency reported near Village E. building has collapsed. rescue assistance required. 20 people are affected.,earthquake,26.118400118986596,91.69618399572576,20,0,high
INC01948,Emergency reported near Village C. soil has collapsed onto houses. people need evacuation. 39 people are affected.,landslide,26.129213894485876,91.72200326365042,39,0,high
INC01949,Emergency reported near Village H. heavy flooding reported. rescue assistance required. 19 people are affected.,flood,26.16278690905505,91.7014210982046,19,0,high
INC01950,Emergency reported near Village E. people need evacuation due to flooding. several people need help. 34 people are affected. Ambulance support is urgently required.,flood,26.120858681645604,91.70075927929678,34,1,high
INC01951,Emergency reported near Village B. soil has collapsed onto houses. local damage reported. 1 people are affected.,landslide,26.15388776250648,91.7497398794129,1,0,moderate
INC01952,Emergency reported near Village A. sudden heavy rainfall reported. waterlogging reported. 14 people are affected.,cloudburst,26.147838139051654,91.73431488398842,14,0,moderate
INC01953,Emergency reported near Village F. structural damage reported after earthquake. children are trapped. 92 people are affected.,earthquake,26.19322955758142,91.72935594369102,92,0,critical
INC01954,Emergency reported near Village H. mudslide has damaged several houses. several families affected. 30 people are affected. Multiple injured people require medical assistance.,landslide,26.16265086421819,91.69718636998101,30,1,high
INC01955,Emergency reported near Village F. cloudburst has caused severe flooding. serious injuries reported. 38 people are affected. One person is seriously injured.,cloudburst,26.19117180840233,91.72852645972812,38,1,critical
INC01956,Emergency reported near Village F. flood water is rising rapidly. road access is blocked. 9 people are affected.,flood,26.187169465616154,91.73043706808483,9,0,high
INC01957,Emergency reported near Village D. major landslide reported. waterlogging reported. 14 people are affected.,landslide,26.172018943577193,91.77831011712281,14,0,moderate
INC01958,Emergency reported near Village H. walls have collapsed. small area affected. 2 people are affected.,earthquake,26.157001968079083,91.69981631047133,2,0,moderate
INC01959,Emergency reported near Village J. heavy rainfall has damaged roads. small amount of debris reported. 13 people are affected.,cloudburst,26.109825129342447,91.72109663925511,13,0,moderate
INC01960,Emergency reported near Village H. earthquake damage reported. people are seriously injured. 43 people are affected. An injured person needs medical help.,earthquake,26.16189918914273,91.69988116963746,43,1,critical
INC01961,Emergency reported near Village G. water level is rising rapidly. waterlogging reported. 2 people are affected.,cloudburst,26.10371100662959,91.76044846948908,2,0,moderate
INC01962,Emergency reported near Village G. building has collapsed. many people need immediate evacuation. 30 people are affected. Multiple injured people require medical assistance.,earthquake,26.09930714698799,91.7567768652818,30,1,critical
INC01963,Emergency reported near Village A. bridge is submerged. minor road damage. 9 people are affected.,flood,26.143974680959367,91.73552722610917,9,0,moderate
INC01964,Emergency reported near Village B. people are trapped by flood water. many people need immediate evacuation. 20 people are affected. One person is seriously injured.,flood,26.156920609592564,91.75092496724814,20,1,critical
INC01965,Emergency reported near Village J. river has overflowed. several families affected. 16 people are affected. An injured person needs medical help.,flood,26.107641261756733,91.72034450877283,16,1,high
INC01966,Emergency reported near Village F. road completely blocked by landslide. many people need immediate evacuation. 96 people are affected. An injured person needs medical help.,landslide,26.19134306234346,91.73305606271877,96,1,critical
INC01967,Emergency reported near Village I. drainage system has overflowed. immediate rescue required. 23 people are affected.,cloudburst,26.181775007934828,91.75152169330862,23,0,critical
INC01968,Emergency reported near Village B. building has collapsed. minor structural damage. 15 people are affected.,earthquake,26.155120171989232,91.75077662401085,15,0,moderate
INC01969,Emergency reported near Village F. road completely blocked by landslide. small area affected. 15 people are affected.,landslide,26.192499009801413,91.72733444520505,15,0,moderate
INC01970,Emergency reported near Village D. building has collapsed. road access is blocked. 34 people are affected. One person is seriously injured.,earthquake,26.16930112134557,91.77845486250249,34,1,high
INC01971,Emergency reported near Village F. landslide has trapped people. multiple people require urgent rescue. 50 people are affected. One person is seriously injured.,landslide,26.190758306237452,91.7324604443513,50,1,critical
INC01972,Emergency reported near Village F. houses are affected by sudden rainfall. people are seriously injured. 95 people are affected.,cloudburst,26.18880605142656,91.72521939126507,95,0,critical
INC01973,Emergency reported near Village I. houses are affected by sudden rainfall. several families affected. 39 people are affected.,cloudburst,26.17917555850995,91.75182694746404,39,0,high
INC01974,Emergency reported near Village C. landslide has trapped people. road access is blocked. 23 people are affected. Ambulance support is urgently required.,landslide,26.1310752598059,91.72085637249562,23,1,high
INC01975,Emergency reported near Village B. village affected by extreme rainfall. rescue assistance required. 11 people are affected. Ambulance support is urgently required.,cloudburst,26.15444001339625,91.74744193852756,11,1,high
INC01976,Emergency reported near Village E. building has collapsed. road is blocked. 8 people are affected.,earthquake,26.12103058864325,91.69833143637993,8,0,high
INC01977,Emergency reported near Village E. major landslide reported. water level slightly rising. 11 people are affected.,landslide,26.12436819346676,91.7011410144167,11,0,moderate
INC01978,Emergency reported near Village I. people are trapped under debris. people trapped inside house. 69 people are affected. One person is seriously injured.,earthquake,26.17883870339489,91.74877722950522,69,1,critical
INC01979,Emergency reported near Village G. major landslide reported. water level slightly rising. 9 people are affected.,landslide,26.099814111586774,91.75952099615596,9,0,moderate
INC01980,Emergency reported near Village D. hill slope has collapsed. many people need immediate evacuation. 48 people are affected.,landslide,26.172233667551062,91.7803728323395,48,0,critical
INC01981,Emergency reported near Village H. water has entered several houses. people are trapped under debris. 25 people are affected. Multiple injured people require medical assistance.,flood,26.158536736522183,91.70378088137032,25,1,critical
INC01982,Emergency reported near Village A. several buildings are damaged. small amount of debris reported. 3 people are affected.,earthquake,26.144598616663043,91.73773767935194,3,0,moderate
INC01983,Emergency reported near Village F. flash flood caused by cloudburst. waterlogging reported. 1 people are affected.,cloudburst,26.18878354698511,91.73072623125549,1,0,moderate
INC01984,Emergency reported near Village J. several buildings are damaged. immediate rescue required. 74 people are affected. Multiple injured people require medical assistance.,earthquake,26.110622219982286,91.7162207014158,74,1,critical
INC01985,Emergency reported near Village G. heavy rainfall has damaged roads. small amount of debris reported. 14 people are affected.,cloudburst,26.104030550220923,91.76258128892185,14,0,moderate
INC01986,Emergency reported near Village E. mudslide has damaged several houses. local damage reported. 14 people are affected.,landslide,26.119205609367707,91.69779546051909,14,0,moderate
INC01987,Emergency reported near Village J. roads are flooded after intense rainfall. multiple people require urgent rescue. 25 people are affected. One person is seriously injured.,cloudburst,26.110695123227607,91.72017339539883,25,1,critical
INC01988,Emergency reported near Village B. flash flood caused by cloudburst. building collapsed. 28 people are affected. Multiple injured people require medical assistance.,cloudburst,26.155711337897127,91.75038315479239,28,1,critical
INC01989,Emergency reported near Village G. building has collapsed. multiple houses damaged. 23 people are affected.,earthquake,26.101012481978614,91.76289461139879,23,0,high
INC01990,Emergency reported near Village G. hill slope has collapsed. local damage reported. 2 people are affected.,landslide,26.10113620641026,91.75790068900218,2,0,moderate
INC01991,Emergency reported near Village C. water has entered several houses. several people need help. 35 people are affected.,flood,26.132725125705424,91.72328122912698,35,0,high
INC01992,Emergency reported near Village D. roads are flooded after intense rainfall. people are seriously injured. 43 people are affected.,cloudburst,26.176304113469026,91.77775301193353,43,0,critical
INC01993,Emergency reported near Village G. drainage system has overflowed. several people need help. 14 people are affected.,cloudburst,26.100485764026303,91.75583580259362,14,0,high
INC01994,Emergency reported near Village D. houses have developed major cracks. minor road damage. 1 people are affected.,earthquake,26.17110629831276,91.77890359940366,1,0,moderate
INC01995,Emergency reported near Village F. earthquake damage reported. waterlogging reported. 15 people are affected.,earthquake,26.19384689158965,91.72845077005996,15,0,moderate
INC01996,Emergency reported near Village H. people are trapped by flood water. people are trapped under debris. 70 people are affected. One person is seriously injured.,flood,26.156621633924065,91.6990574725186,70,1,critical
INC01997,Emergency reported near Village D. road completely blocked by landslide. multiple people require urgent rescue. 62 people are affected.,landslide,26.166049024457568,91.78150219890901,62,0,critical
INC01998,Emergency reported near Village B. houses have developed major cracks. waterlogging reported. 9 people are affected.,earthquake,26.15086983390749,91.75005691516236,9,0,moderate
INC01999,Emergency reported near Village I. village is surrounded by flood water. small area affected. 2 people are affected.,flood,26.17584437636029,91.74935940439093,2,0,moderate
INC02000,Emergency reported near Village I. rocks and debris are covering the road. rescue assistance required. 25 people are affected.,landslide,26.18328675631161,91.75072129578287,25,0,high
INC02001,Emergency reported near Village B. people need evacuation due to flooding. minor road damage. 7 people are affected.,flood,26.15327301279007,91.74993759302212,7,0,moderate
INC02002,Emergency reported near Village A. road is completely flooded. trees fallen on road. 14 people are affected.,flood,26.14453603374409,91.73714526069169,14,0,moderate
INC02003,Emergency reported near Village J. people need evacuation due to flooding. road access is blocked. 35 people are affected.,flood,26.10726628327344,91.7211851345477,35,0,high
INC02004,Emergency reported near Village G. road completely blocked by landslide. multiple houses damaged. 36 people are affected.,landslide,26.094591216736795,91.75874023089527,36,0,high
INC02005,Emergency reported near Village H. hill slope has collapsed. water level slightly rising. 8 people are affected.,landslide,26.159023452315097,91.70126665365214,8,0,moderate
INC02006,Emergency reported near Village C. large amount of debris is blocking the road. multiple houses damaged. 29 people are affected.,landslide,26.13004526170535,91.71718887389228,29,0,high
INC02007,Emergency reported near Village A. walls have collapsed. road is blocked. 14 people are affected. An injured person needs medical help.,earthquake,26.142530013748367,91.73659736001909,14,1,high
INC02008,Emergency reported near Village G. walls have collapsed. people are trapped under debris. 46 people are affected. Ambulance support is urgently required.,earthquake,26.09984186531627,91.75884175178074,46,1,critical
INC02009,Emergency reported near Village H. houses are affected by sudden rainfall. rescue assistance required. 34 people are affected.,cloudburst,26.159038332420977,91.70139233599433,34,0,high
INC02010,Emergency reported near Village G. vehicles are trapped due to landslide. people trapped inside house. 51 people are affected. An injured person needs medical help.,landslide,26.098964614854264,91.75982381751194,51,1,critical
INC02011,Emergency reported near Village J. water level is rising rapidly. road access is blocked. 40 people are affected.,cloudburst,26.11433987317616,91.71715263472623,40,0,high
INC02012,Emergency reported near Village D. village affected by extreme rainfall. several people need help. 11 people are affected.,cloudburst,26.16629631453685,91.7815671793296,11,0,high
INC02013,Emergency reported near Village G. landslide has trapped people. serious injuries reported. 63 people are affected. Ambulance support is urgently required.,landslide,26.098642713877414,91.75936352494452,63,1,critical
INC02014,Emergency reported near Village C. village is surrounded by flood water. trees fallen on road. 12 people are affected.,flood,26.128437687243736,91.71948039971846,12,0,moderate
INC02015,Emergency reported near Village J. walls have collapsed. waterlogging reported. 12 people are affected.,earthquake,26.113197076224193,91.72160425691723,12,0,moderate
INC02016,Emergency reported near Village J. large amount of debris is blocking the road. small amount of debris reported. 3 people are affected.,landslide,26.111724447023775,91.71716754588842,3,0,moderate
INC02017,Emergency reported near Village H. landslide has blocked the road. many people need immediate evacuation. 82 people are affected.,landslide,26.157697692526895,91.69432184268103,82,0,critical
INC02018,Emergency reported near Village B. bridge is submerged. many people need immediate evacuation. 26 people are affected.,flood,26.153381238357834,91.75191340637276,26,0,critical
INC02019,Emergency reported near Village F. large amount of debris is blocking the road. children are trapped. 47 people are affected.,landslide,26.1910338930315,91.7295569734741,47,0,critical
INC02020,Emergency reported near Village J. flash flood caused by cloudburst. water level slightly rising. 8 people are affected.,cloudburst,26.109955399432565,91.71862222891485,8,0,moderate
INC02021,Emergency reported near Village E. landslide has blocked the road. people need evacuation. 14 people are affected. Ambulance support is urgently required.,landslide,26.120409517764806,91.70153175655896,14,1,high
INC02022,Emergency reported near Village C. flash flood caused by cloudburst. several families affected. 22 people are affected.,cloudburst,26.126768226425177,91.72059929537568,22,0,high
INC02023,Emergency reported near Village H. village is surrounded by flood water. people are trapped under debris. 37 people are affected. Ambulance support is urgently required.,flood,26.16186486974191,91.69916979942208,37,1,critical
INC02024,Emergency reported near Village C. structural damage reported after earthquake. local damage reported. 15 people are affected.,earthquake,26.13140140122424,91.72562930888894,15,0,moderate
INC02025,Emergency reported near Village J. bridge is submerged. immediate rescue required. 82 people are affected. One person is seriously injured.,flood,26.109791314414025,91.7207866141,82,1,critical
INC02026,Emergency reported near Village F. rocks and debris are covering the road. children are trapped. 99 people are affected. One person is seriously injured.,landslide,26.18852388583268,91.7303625023252,99,1,critical
INC02027,Emergency reported near Village D. earthquake damage reported. small area affected. 5 people are affected.,earthquake,26.170920543249967,91.78038968468054,5,0,moderate
INC02028,Emergency reported near Village J. flash flood caused by cloudburst. small amount of debris reported. 1 people are affected.,cloudburst,26.107960609360582,91.72041272354265,1,0,moderate
INC02029,Emergency reported near Village F. soil has collapsed onto houses. minor structural damage. 9 people are affected.,landslide,26.192924391877437,91.73089727152903,9,0,moderate
INC02030,Emergency reported near Village A. mudslide has damaged several houses. several families affected. 8 people are affected.,landslide,26.146423974378145,91.73572597605997,8,0,high
INC02031,Emergency reported near Village H. multiple houses have been damaged. minor structural damage. 1 people are affected.,earthquake,26.161499800478847,91.70055853567644,1,0,moderate
INC02032,Emergency reported near Village B. people are trapped by flood water. road is blocked. 13 people are affected.,flood,26.153098178540628,91.7506370420096,13,0,high
INC02033,Emergency reported near Village G. water level is rising rapidly. people are trapped under debris. 68 people are affected.,cloudburst,26.09801660667312,91.75873423945023,68,0,critical
INC02034,Emergency reported near Village G. houses are affected by sudden rainfall. rescue assistance required. 31 people are affected.,cloudburst,26.100378656614588,91.76059448854677,31,0,high
INC02035,Emergency reported near Village E. flash flooding reported. multiple houses damaged. 23 people are affected.,cloudburst,26.117621535069848,91.70210797154238,23,0,high
INC02036,Emergency reported near Village B. strong earthquake has damaged buildings. small area affected. 14 people are affected.,earthquake,26.156144012556602,91.74859054312878,14,0,moderate
INC02037,Emergency reported near Village C. river has overflowed. small area affected. 4 people are affected.,flood,26.126924830407102,91.71971019084184,4,0,moderate
INC02038,Emergency reported near Village F. major landslide reported. people are seriously injured. 31 people are affected.,landslide,26.189108112572278,91.73022628091411,31,0,critical
INC02039,Emergency reported near Village F. bridge is submerged. local damage reported. 3 people are affected.,flood,26.18927376667769,91.72598508627851,3,0,moderate
